,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Tax Effect Of Unusual Items,0.0,69189.403374,-73885.649141,-30300.0
Tax Rate For Calcs,0.4,0.032077,0.127609,0.3
Total Unusual Items,0.0,2157000.0,-579000.0,-101000.0
Total Unusual Items Excluding Goodwill,0.0,2157000.0,-579000.0,-101000.0
Net Income From Continuing Operation Net Minority Interest,493600000.0,359041000.0,371881000.0,657785000.0
Reconciled Depreciation,211100000.0,200171000.0,153330000.0,133158000.0
Net Interest Income,4757500000.0,3623133000.0,3296502000.0,3731809000.0
Interest Expense,5954800000.0,5543242000.0,6010965000.0,6144088000.0
Interest Income,10712300000.0,9166375000.0,9307467000.0,9875897000.0
Normalized Income,493600000.0,356953189.403374,372386114.350859,657855700.0
Net Income From Continuing And Discontinued Operation,493600000.0,359041000.0,371881000.0,657785000.0
Diluted Average Shares,253012084.0,253042945.0,253012084.0,253012084.0
Basic Average Shares,253012084.0,253012084.0,253012084.0,253012084.0
Diluted EPS,1.95,1.42,1.47,2.6
Basic EPS,1.95,1.42,1.47,2.6
Diluted NI Availto Com Stockholders,493600000.0,359041000.0,371881000.0,657785000.0
Net Income Common Stockholders,493600000.0,359041000.0,371881000.0,657785000.0
Net Income,493600000.0,359041000.0,371881000.0,657785000.0
Net Income Including Noncontrolling Interests,493600000.0,359086000.0,371902000.0,657814000.0
Net Income Extraordinary,0.0,,,
Net Income Continuous Operations,493600000.0,359086000.0,371902000.0,657814000.0
Tax Provision,-177500000.0,11900000.0,54400000.0,-197000000.0
Pretax Income,316100000.0,370986000.0,426302000.0,460814000.0
Special Income Charges,0.0,2157000.0,-579000.0,-101000.0
Other Special Charges,-7669000.0,-2157000.0,579000.0,101000.0
Gain On Sale Of Security,-424322000.0,793265000.0,743251000.0,247213000.0
Operating Expense,4270700000.0,3710528000.0,3633590000.0,3490194000.0
Other Operating Expenses,1798200000.0,490482000.0,568324000.0,903298000.0
Depreciation And Amortization In Income Statement,211074000.0,200171000.0,153330000.0,133158000.0
Depreciation Income Statement,211074000.0,200171000.0,153330000.0,133158000.0
Selling General And Administration,49277000.0,39891000.0,24390000.0,36010000.0
Selling And Marketing Expense,9537000.0,3380000.0,2141000.0,3613000.0
General And Administrative Expense,39740000.0,36511000.0,22249000.0,32397000.0
Insurance And Claims,193467000.0,174627000.0,166918000.0,138455000.0
Rent And Landing Fees,468393000.0,454645000.0,460407000.0,425219000.0
Total Revenue,5502700000.0,5312157000.0,4519271000.0,4926009000.0
Operating Revenue,5502700000.0,5312157000.0,4519271000.0,4926009000.0
