,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Treasury Shares Number,9895836.0,14689729.0,19401215.0,22746081.0
Ordinary Shares Number,5478021905.0,5482070115.0,5459737340.0,5713357390.0
Share Issued,5487917741.0,5496759844.0,5479138555.0,5736103471.0
Net Debt,58213000000.0,47860000000.0,,
Total Debt,174666000000.0,175929000000.0,104514000000.0,97240000000.0
Tangible Book Value,430149000000.0,367614000000.0,400883000000.0,405549000000.0
Invested Capital,931257000000.0,809854000000.0,636427000000.0,635500000000.0
Working Capital,393343000000.0,312423000000.0,293146000000.0,303458000000.0
Net Tangible Assets,430149000000.0,367614000000.0,400883000000.0,405549000000.0
Capital Lease Obligations,24573000000.0,24233000000.0,21182000000.0,19198000000.0
Common Stock Equity,781164000000.0,658158000000.0,553095000000.0,557458000000.0
Total Capitalization,842436000000.0,714621000000.0,560553000000.0,562298000000.0
Total Equity Gross Minority Interest,781753000000.0,658673000000.0,554593000000.0,559333000000.0
Minority Interest,589000000.0,515000000.0,1498000000.0,1875000000.0
Stockholders Equity,781164000000.0,658158000000.0,553095000000.0,557458000000.0
Other Equity Interest,58732000000.0,47315000000.0,33577000000.0,24849000000.0
Gains Losses Not Affecting Retained Earnings,46803000000.0,47061000000.0,41154000000.0,
Other Equity Adjustments,46803000000.0,47061000000.0,41154000000.0,
Retained Earnings,660964000000.0,551252000000.0,466692000000.0,519907000000.0
Additional Paid In Capital,3689000000.0,1566000000.0,714000000.0,1275000000.0
Capital Stock,10976000000.0,10964000000.0,10958000000.0,11427000000.0
Common Stock,10976000000.0,10964000000.0,10958000000.0,11427000000.0
Total Liabilities Net Minority Interest,394069000000.0,420509000000.0,276841000000.0,257729000000.0
Total Non Current Liabilities Net Minority Interest,126316000000.0,112180000000.0,46801000000.0,41336000000.0
Other Non Current Liabilities,9035000000.0,7812000000.0,6948000000.0,3921000000.0
Derivative Product Liabilities,179000000.0,48000000.0,0.0,138000000.0
Employee Benefits,2947000000.0,2720000000.0,3055000000.0,3767000000.0
Tradeand Other Payables Non Current,21777000000.0,17818000000.0,11069000000.0,13205000000.0
Non Current Deferred Liabilities,15153000000.0,12141000000.0,4756000000.0,2825000000.0
Non Current Deferred Revenue,,0.0,123000000.0,
Non Current Deferred Taxes Liabilities,15153000000.0,12141000000.0,4633000000.0,2825000000.0
Long Term Debt And Capital Lease Obligation,77225000000.0,71640000000.0,20971000000.0,17478000000.0
Long Term Capital Lease Obligation,15953000000.0,15177000000.0,13513000000.0,12638000000.0
Long Term Debt,61272000000.0,56463000000.0,7458000000.0,4840000000.0
Long Term Provisions,,1000000.0,2000000.0,2000000.0
Current Liabilities,267753000000.0,308329000000.0,230040000000.0,216393000000.0
Other Current Liabilities,19278000000.0,16231000000.0,11833000000.0,13564000000.0
Current Deferred Liabilities,24700000000.0,30126000000.0,23393000000.0,20239000000.0
Current Deferred Revenue,24700000000.0,30126000000.0,23393000000.0,20239000000.0
Current Debt And Capital Lease Obligation,97441000000.0,104289000000.0,83543000000.0,79762000000.0
Current Capital Lease Obligation,8620000000.0,9056000000.0,7669000000.0,6560000000.0
Current Debt,88821000000.0,95233000000.0,75874000000.0,73202000000.0
Other Current Borrowings,88802000000.0,95233000000.0,75874000000.0,73202000000.0
Line Of Credit,19000000.0,3000000.0,,
Pensionand Other Post Retirement Benefit Plans Current,15885000000.0,15310000000.0,14401000000.0,12356000000.0
Current Provisions,2549000000.0,2771000000.0,676000000.0,612000000.0
Payables And Accrued Expenses,107900000000.0,139602000000.0,96194000000.0,89860000000.0
Current Accrued Expenses,67326000000.0,70351000000.0,55638000000.0,51076000000.0
Payables,40574000000.0,139602000000.0,96194000000.0,89860000000.0
Other Payable,,27337000000.0,,
Dividends Payable,0.0,27337000000.0,,
Total Tax Payable,18846000000.0,13231000000.0,17324000000.0,11731000000.0
Accounts Payable,21728000000.0,99034000000.0,78870000000.0,78129000000.0
Total Assets,1175822000000.0,1079182000000.0,831434000000.0,817062000000.0
Total Non Current Assets,514726000000.0,458430000000.0,308248000000.0,297211000000.0
Other Non Current Assets,5034000000.0,4324000000.0,8768000000.0,3065000000.0
Non Current Prepaid Assets,6941000000.0,8475000000.0,4894000000.0,1581000000.0
Non Current Deferred Assets,5297000000.0,5721000000.0,5414000000.0,10340000000.0
Non Current Deferred Taxes Assets,2100000000.0,2298000000.0,1664000000.0,6005000000.0
Non Current Accounts Receivable,17527000000.0,19283000000.0,22964000000.0,20961000000.0
Financial Assets,29000000.0,6000000.0,16000000.0,0.0
Investments And Advances,21522000000.0,20309000000.0,12368000000.0,11487000000.0
Other Investments,20720000000.0,1657000000.0,4000000.0,5000000.0
Investmentin Financial Assets,20742000000.0,17878000000.0,10904000000.0,10099000000.0
Available For Sale Securities,15669000000.0,15389000000.0,10904000000.0,10099000000.0
Financial Assets Designatedas Fair Value Through Profitor Loss Total,5073000000.0,2489000000.0,,
Long Term Equity Investment,780000000.0,774000000.0,1464000000.0,1383000000.0
Goodwill And Other Intangible Assets,351015000000.0,290544000000.0,152212000000.0,151909000000.0
Other Intangible Assets,43045000000.0,43555000000.0,13085000000.0,20897000000.0
Goodwill,307970000000.0,246989000000.0,139127000000.0,131012000000.0
Net PPE,107361000000.0,109768000000.0,101612000000.0,97868000000.0
Accumulated Depreciation,-127988000000.0,-129138000000.0,-118661000000.0,-106813000000.0
Gross PPE,235349000000.0,238906000000.0,220273000000.0,204681000000.0
Construction In Progress,6323000000.0,16288000000.0,19309000000.0,20348000000.0
Other Properties,107361000000.0,,,
Machinery Furniture Equipment,147242000000.0,149848000000.0,136809000000.0,126435000000.0
Buildings And Improvements,75646000000.0,66679000000.0,58258000000.0,52134000000.0
Land And Improvements,6138000000.0,6091000000.0,5897000000.0,5764000000.0
