,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Free Cash Flow,2273200000.0,4406800000.0,4407500000.0,3600900000.0
Repayment Of Debt,-1451200000.0,-1203100000.0,-882600000.0,
Issuance Of Debt,5986100000.0,685800000.0,919900000.0,
Issuance Of Capital Stock,200000.0,,,0.0
Capital Expenditure,-411000000.0,-96400000.0,-18800000.0,-84700000.0
End Cash Position,4174000000.0,7336900000.0,6406600000.0,3722000000.0
Other Cash Adjustment Outside Changein Cash,875900000.0,,,
Beginning Cash Position,7336900000.0,6406600000.0,3722000000.0,1743200000.0
Effect Of Exchange Rate Changes,-37100000.0,-32200000.0,20300000.0,700000.0
Changes In Cash,-4001700000.0,962500000.0,2664300000.0,1978100000.0
Financing Cash Flow,1867500000.0,-2706000000.0,-621000000.0,-3098200000.0
Net Other Financing Charges,-2324100000.0,,,-610700000.0
Interest Paid Cff,-17700000.0,-27300000.0,-34000000.0,-22100000.0
Cash Dividends Paid,-2324100000.0,-1869300000.0,-406500000.0,-2930400000.0
Common Stock Dividend Paid,,,,-2930400000.0
Net Common Stock Issuance,200000.0,,,0.0
Common Stock Issuance,200000.0,,,0.0
Net Issuance Payments Of Debt,4534900000.0,-517300000.0,37300000.0,703900000.0
Net Short Term Debt Issuance,22100000.0,-517300000.0,37300000.0,703900000.0
Short Term Debt Payments,-1451200000.0,-1203100000.0,-882600000.0,
Short Term Debt Issuance,1473300000.0,685800000.0,919900000.0,
Net Long Term Debt Issuance,4512800000.0,,,
Long Term Debt Issuance,4512800000.0,,,
Investing Cash Flow,-8553400000.0,-834700000.0,-1141000000.0,1390700000.0
Net Other Investing Changes,,,-121800000.0,6500000.0
Interest Received Cfi,380800000.0,167100000.0,94900000.0,86800000.0
Net Investment Purchase And Sale,-3229300000.0,-762400000.0,-591000000.0,1381800000.0
Sale Of Investment,49503500000.0,25161100000.0,8957300000.0,10251100000.0
Purchase Of Investment,-52732800000.0,-25923500000.0,-9548300000.0,-8869300000.0
Net Business Purchase And Sale,-5293900000.0,-143000000.0,-504700000.0,0.0
Purchase Of Business,-5293900000.0,-143000000.0,-504700000.0,0.0
Net PPE Purchase And Sale,-411000000.0,-100000.0,400000.0,-84400000.0
Sale Of PPE,,,400000.0,300000.0
Purchase Of PPE,-411000000.0,-100000.0,,-84700000.0
Capital Expenditure Reported,,-96300000.0,-18800000.0,
Operating Cash Flow,2684200000.0,4503200000.0,4426300000.0,3685600000.0
Taxes Refund Paid,-1754300000.0,-1559200000.0,-1332100000.0,-1289300000.0
Change In Working Capital,-1766100000.0,624200000.0,1839900000.0,976300000.0
Change In Other Current Liabilities,576700000.0,-787500000.0,234500000.0,134200000.0
Change In Other Current Assets,-1526800000.0,-55200000.0,104600000.0,-326700000.0
Change In Payable,2543200000.0,4080900000.0,1073400000.0,-243500000.0
Change In Inventory,-259000000.0,,,
Change In Receivables,-3125800000.0,-2627500000.0,385200000.0,1368000000.0
Other Non Cash Items,-83400000.0,-130100000.0,-33700000.0,67600000.0
Stock Based Compensation,67900000.0,3400000.0,-5300000.0,5800000.0
Provisionand Write Offof Assets,-46500000.0,,,
Depreciation And Amortization,591300000.0,473200000.0,395700000.0,365400000.0
Depreciation,591300000.0,473200000.0,395700000.0,365400000.0
Pension And Employee Benefit Expense,,,,5800000.0
Gain Loss On Investment Securities,-198900000.0,-55300000.0,-34000000.0,-54100000.0
Net Foreign Currency Exchange Gain Loss,-163900000.0,-12600000.0,-31600000.0,-268300000.0
Gain Loss On Sale Of PPE,2500000.0,0.0,2600000.0,200000.0
Net Income From Continuing Operations,5972800000.0,5003600000.0,3521400000.0,3794900000.0
