,2023-03-31,2022-03-31,2021-03-31,2020-03-31
Free Cash Flow,-906847000000.0,543895863000.0,860909039000.0,208635204000.0
Repurchase Of Capital Stock,0.0,0.0,0.0,0.0
Repayment Of Debt,-21250000000.0,-105183000000.0,0.0,0.0
Issuance Of Debt,195330900000.0,140740000000.0,0.0,0.0
Issuance Of Capital Stock,100000.0,0.0,0.0,84958180000.0
Capital Expenditure,-46710200000.0,-33052601000.0,-38280262000.0,-30650113000.0
End Cash Position,3183119100000.0,3989051217000.0,3477070357000.0,2543152636000.0
Beginning Cash Position,3989051200000.0,3477070357000.0,2543152636000.0,2255122639000.0
Effect Of Exchange Rate Changes,30750600000.0,9662665000.0,663990000.0,27686427000.0
Changes In Cash,-836682700000.0,502318195000.0,933253731000.0,260343570000.0
Financing Cash Flow,63863800000.0,-38445137000.0,71426702000.0,54295180000.0
Net Other Financing Charges,16396300000.0,15806398000.0,16784430000.0,18417907000.0
Interest Paid Cff,-63246300000.0,-54110089000.0,-50691088000.0,-49080907000.0
Cash Dividends Paid,-63367200000.0,-35698446000.0,0.0,0.0
Common Stock Dividend Paid,-63367200000.0,-35698446000.0,0.0,0.0
Net Common Stock Issuance,100000.0,0.0,0.0,0.0
Common Stock Payments,0.0,0.0,0.0,0.0
Common Stock Issuance,100000.0,0.0,0.0,84958180000.0
Net Issuance Payments Of Debt,174080900000.0,35557000000.0,105333360000.0,84958180000.0
Net Long Term Debt Issuance,174080900000.0,35557000000.0,105333360000.0,84958180000.0
Long Term Debt Payments,-21250000000.0,-105183000000.0,0.0,0.0
Long Term Debt Issuance,195330900000.0,140740000000.0,0.0,0.0
Investing Cash Flow,-40409700000.0,-36185132000.0,-37362272000.0,-33236927000.0
Net Other Investing Changes,0.0,0.0,0.0,55736296000.0
Dividends Received Cfi,26600000.0,31950000.0,31950000.0,146677000.0
Net Business Purchase And Sale,0.0,-5707912000.0,886040000.0,-4574310000.0
Sale Of Business,0.0,119728000.0,13234300000.0,55736296000.0
Purchase Of Business,0.0,-5827640000.0,-12348260000.0,-60310606000.0
Net Intangibles Purchase And Sale,0.0,0.0,-59000.0,1840819000.0
Net PPE Purchase And Sale,-40436300000.0,-30509170000.0,-38280203000.0,-30650113000.0
Sale Of PPE,6273900000.0,2543431000.0,0.0,0.0
Purchase Of PPE,-46710200000.0,-33052601000.0,0.0,0.0
Operating Cash Flow,-860136800000.0,576948464000.0,899189301000.0,239285317000.0
Taxes Refund Paid,-173237200000.0,-90243030000.0,-38194934000.0,-148594911000.0
Change In Working Capital,-1753594000000.0,-176152263000.0,80044106000.0,-379547875000.0
Change In Other Current Liabilities,757137400000.0,864642664000.0,674655014000.0,316027276000.0
Change In Other Current Assets,-605317200000.0,52558279000.0,-662499463000.0,-218574426000.0
Other Non Cash Items,65437300000.0,55878874000.0,59003121000.0,49080907000.0
Provisionand Write Offof Assets,167004000000.0,232048972000.0,432811704000.0,441621798000.0
Depreciation And Amortization,36956000000.0,36912700000.0,37110636000.0,36615585000.0
Depreciation,36956000000.0,36912700000.0,37110636000.0,36615585000.0
Gain Loss On Investment Securities,49199500000.0,4425419000.0,19598000.0,-146677000.0
Gain Loss On Sale Of PPE,290300000.0,164047000.0,283364000.0,283375000.0
Gain Loss On Sale Of Business,0.0,-97432000.0,-13234300000.0,-55736296000.0
Net Income From Continuing Operations,744883000000.0,487563430000.0,309217078000.0,319075594000.0
